index_x,unique_id,ds,Naive,SeasonalNaive,AutoARIMA,AutoETS,index_y,LGBMRegressor,index,NBEATS,NHITS
238,hotel_35,2023-06-17,0.55078125,0.515625,0.5005517236702837,0.5229484063078094,238,0.7288542083899349,238,0.5582258,0.5498477
239,hotel_35,2023-06-18,0.55078125,0.6015625,0.49361427746280556,0.5068543749575442,239,0.5462467361819678,239,0.58181155,0.5772368
240,hotel_35,2023-06-19,0.55078125,0.654296875,0.5279409222074058,0.5720222699067338,240,0.6715247719249992,240,0.6447918,0.6551754
241,hotel_35,2023-06-20,0.55078125,0.63671875,0.5368111753961657,0.6117736796790747,241,0.7247804801260966,241,0.70446396,0.7222497
242,hotel_35,2023-06-21,0.55078125,0.529296875,0.5170781042129009,0.6077387983316962,242,0.7574918479542191,242,0.68782413,0.71163344
243,hotel_35,2023-06-22,0.55078125,0.53125,0.5015732610483188,0.5874570023570584,243,0.731479760667776,243,0.608092,0.663116
244,hotel_35,2023-06-23,0.55078125,0.55078125,0.4937968967117929,0.5545927122659294,244,0.7442632206108593,244,0.5698644,0.6172997
245,hotel_35,2023-06-24,0.55078125,0.515625,0.4839416322580331,0.5229484063078094,245,0.7647130837111,245,0.51093394,0.5451424
246,hotel_35,2023-06-25,0.55078125,0.6015625,0.47755209729426723,0.5068543749575442,246,0.5698613119541545,246,0.5314906,0.5786114
247,hotel_35,2023-06-26,0.55078125,0.654296875,0.5091676644964993,0.5720222699067338,247,0.6771125120538101,247,0.6176265,0.668607
248,hotel_35,2023-06-27,0.55078125,0.63671875,0.5173373556468167,0.6117736796790747,248,0.6892746544631884,248,0.66978645,0.7393018
249,hotel_35,2023-06-28,0.55078125,0.529296875,0.4991627789370124,0.6077387983316962,249,0.6982121429565069,249,0.67024666,0.71808773
250,hotel_35,2023-06-29,0.55078125,0.53125,0.4848824898299034,0.5874570023570584,250,0.6824009856037629,250,0.63171047,0.67485785
251,hotel_35,2023-06-30,0.55078125,0.55078125,0.4777202934923441,0.5545927122659294,251,0.7100716504521972,251,0.60680467,0.62479
252,hotel_42,2023-06-03,0.5789473684210527,1.0,0.7082569582315709,0.6235235371777318,252,0.757365252787527,252,0.66043174,0.64487654
253,hotel_42,2023-06-04,0.5789473684210527,0.9959514170040485,0.6261966102304143,0.2771541095301263,253,0.6782259064801849,253,0.4628306,0.47158027
254,hotel_42,2023-06-05,0.5789473684210527,0.21862348178137653,0.5512139106799542,0.3575462852718987,254,0.7732289427372819,254,0.56904286,0.5081643
255,hotel_42,2023-06-06,0.5789473684210527,0.25101214574898784,0.5714293011299985,0.46404466213726625,255,0.8435125010396654,255,0.69269717,0.63477606
256,hotel_42,2023-06-07,0.5789473684210527,0.27530364372469635,0.5511675970689678,0.44306693331262137,256,0.8085315858382806,256,0.7158601,0.6514844
257,hotel_42,2023-06-08,0.5789473684210527,0.30364372469635625,0.5937166720783428,0.44864531913861794,257,0.7718162814204096,257,0.70063806,0.6256141
258,hotel_42,2023-06-09,0.5789473684210527,0.5789473684210527,0.7231147966933763,0.5164536633446177,258,0.84714617133772,258,0.77392614,0.67335397
259,hotel_42,2023-06-10,0.5789473684210527,1.0,0.7497774553710729,0.6235235371777318,259,0.8474228569527421,259,0.8197471,0.70157135
260,hotel_42,2023-06-11,0.5789473684210527,0.9959514170040485,0.7327877930507517,0.2771541095301263,260,0.6295185064868488,260,0.47087973,0.49411356
261,hotel_42,2023-06-12,0.5789473684210527,0.21862348178137653,0.5187789903365914,0.3575462852718987,261,0.6341900014195211,261,0.5642005,0.49740237
262,hotel_42,2023-06-13,0.5789473684210527,0.25101214574898784,0.5310674384061393,0.46404466213726625,262,0.7126495251282488,262,0.63291746,0.61666197
263,hotel_42,2023-06-14,0.5789473684210527,0.27530364372469635,0.5333378319751036,0.44306693331262137,263,0.6402768427200052,263,0.71728575,0.6401116
264,hotel_42,2023-06-15,0.5789473684210527,0.30364372469635625,0.5489449895468652,0.44864531913861794,264,0.5967084065599996,264,0.6952597,0.61166424
265,hotel_42,2023-06-16,0.5789473684210527,0.5789473684210527,0.6449044731266292,0.5164536633446177,265,0.7557622208323405,265,0.7737198,0.66910887
266,hotel_42,2023-06-17,0.5789473684210527,1.0,0.6832937450626635,0.6235235371777318,266,0.8264285523920294,266,0.72141075,0.6954174
267,hotel_42,2023-06-18,0.5789473684210527,0.9959514170040485,0.6589188509964223,0.2771541095301263,267,0.6016772447302243,267,0.45906264,0.45799968
268,hotel_42,2023-06-19,0.5789473684210527,0.21862348178137653,0.5977663708247977,0.3575462852718987,268,0.6744301834575023,268,0.5531087,0.46154797
269,hotel_42,2023-06-20,0.5789473684210527,0.25101214574898784,0.6053584447721123,0.46404466213726625,269,0.7453398767425216,269,0.62091583,0.5558977
270,hotel_42,2023-06-21,0.5789473684210527,0.27530364372469635,0.6006063909770357,0.44306693331262137,270,0.7696212713804056,270,0.6768954,0.56721205
271,hotel_42,2023-06-22,0.5789473684210527,0.30364372469635625,0.6145767407301738,0.44864531913861794,271,0.7659214746684915,271,0.627892,0.5324359
272,hotel_42,2023-06-23,0.5789473684210527,0.5789473684210527,0.6665621557566186,0.5164536633446177,272,0.8808606800169688,272,0.7402389,0.605714
273,hotel_42,2023-06-24,0.5789473684210527,1.0,0.6809205178346105,0.6235235371777318,273,0.9006822738985082,273,0.7337864,0.63772583
274,hotel_42,2023-06-25,0.5789473684210527,0.9959514170040485,0.6717883084398459,0.2771541095301263,274,0.6648290798915673,274,0.48243135,0.43692824
275,hotel_42,2023-06-26,0.5789473684210527,0.21862348178137653,0.6049197076143112,0.3575462852718987,275,0.6209529010460522,275,0.52454233,0.45341206
276,hotel_42,2023-06-27,0.5789473684210527,0.25101214574898784,0.6095586589938902,0.46404466213726625,276,0.6608025280273376,276,0.65106446,0.5748101
277,hotel_42,2023-06-28,0.5789473684210527,0.27530364372469635,0.6092101316034128,0.44306693331262137,277,0.6939247604722858,277,0.6689234,0.58200574
278,hotel_42,2023-06-29,0.5789473684210527,0.30364372469635625,0.6159496760353864,0.44864531913861794,278,0.6697948676505509,278,0.6278107,0.53708297
279,hotel_42,2023-06-30,0.5789473684210527,0.5789473684210527,0.6507448274776728,0.5164536633446177,279,0.7221936713844764,279,0.6919123,0.62231827
280,hotel_49,2023-06-03,0.7336244541484717,0.6026200873362445,0.7023882178119728,0.7381262854559625,280,0.7670856267509577,280,0.7476878,0.73946357
